,0,1,2,3
0,0.0009150850275328507,0.0006388648770592922,0.0007379324503294146,0.0002406583947682548
1,1.0,1.0,1.0,1.0
2,0.003068929364493634,0.005318606434203945,0.0026762812071597507,0.0022075137673794355
